model,variable,HR,HR_Lower,HR_Upper,p_value,concordance,n_obs,n_events
velocity_pp_cum_full_lag0,Prior_Grant_Count,1.002018095689191,0.9152459028621529,1.0970169447891134,0.9652033963000396,0.7135910134941142,3293,33
velocity_pp_cum_full_lag0,Prior_Grant_Dollars_log,1.0016687752160216,0.9909578217049569,1.0124955000773936,0.761137585783103,0.7135910134941142,3293,33
velocity_pp_cum_full_lag0,Disaster_Year,1.0015431491179423,0.9751025306210146,1.0287007243292114,0.9100610871309052,0.7135910134941142,3293,33
velocity_pp_cum_full_lag0,Population_log,0.9966988066551615,0.9462321847072511,1.0498570300641037,0.900737445050685,0.7135910134941142,3293,33
velocity_index_cum_only_lag0,Capacity_Velocity_Index_pp_cum_lag0_scaled,1.0042725719083214,0.9016852500267789,1.118531548184249,0.9381849947547635,0.7157443296009187,3301,33
velocity_index_cum_full_lag0,Capacity_Velocity_Index_pp_cum_lag0_scaled,1.0043219144628766,0.9011624540068592,1.119290426920849,0.9378362922160453,0.704798306057996,3293,33
velocity_index_cum_full_lag0,Government_Type_State,1.0097411495280404,0.8180429316450492,1.2463614678509387,0.9280903471004648,0.704798306057996,3293,33
velocity_index_cum_full_lag0,Prior_Grant_Count,1.0020191136960008,0.915246677724374,1.0970182450795916,0.9651859373901023,0.704798306057996,3293,33
velocity_index_cum_full_lag0,Prior_Grant_Dollars_log,1.001668769061162,0.9909578212936325,1.0124954880548866,0.7611383158247835,0.704798306057996,3293,33
velocity_index_cum_full_lag0,Disaster_Year,1.001542941449592,0.9751023326944356,1.0287005065363075,0.9100731153162143,0.704798306057996,3293,33
velocity_index_cum_full_lag0,Population_log,0.9967052929357018,0.9462390401226214,1.0498630883347482,0.9009303948574964,0.704798306057996,3293,33
velocity_pp_cum_only_lag2,Disbursement_Velocity_pp_cum_lag2,1.0004468709604484,0.9894745777989782,1.0115408359868885,0.9367108598103437,0.7087176542368014,3016,33
velocity_pp_cum_only_lag2,Expenditure_Velocity_pp_cum_lag2,1.0002402236264425,0.9940994324610327,1.0064189479350631,0.9390631124679325,0.7087176542368014,3016,33
velocity_pp_cum_full_lag2,Disbursement_Velocity_pp_cum_lag2,1.0004600405361819,0.9893930323499542,1.011650840447426,0.9354087812074852,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Expenditure_Velocity_pp_cum_lag2,1.0002397619310912,0.9940826789600002,1.0064349802318842,0.9393411323419564,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Government_Type_State,1.0106002814187098,0.8115740818706901,1.258434629220088,0.9249253851154289,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Prior_Grant_Count,1.0021776916991383,0.9099290566225537,1.1037784961691033,0.9647820649250907,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Prior_Grant_Dollars_log,1.0018202450817488,0.9906129467796514,1.013154337138804,0.7513654364268648,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Disaster_Year,1.0017741847685877,0.973443767995526,1.0309291098912052,0.903605626968919,0.7160750816494993,3010,33
velocity_pp_cum_full_lag2,Population_log,0.9964009407101775,0.9439622745441175,1.0517526615431767,0.8960012462889317,0.7160750816494993,3010,33
velocity_index_cum_only_lag2,Capacity_Velocity_Index_pp_cum_lag2_scaled,1.0050087830888565,0.8978800889982651,1.1249193143514464,0.9307666957792174,0.7284929835265406,3016,33
velocity_index_cum_full_lag2,Capacity_Velocity_Index_pp_cum_lag2_scaled,1.005063283117561,0.8973695745462043,1.1256813599701996,0.930400877396877,0.7057746832717223,3010,33
velocity_index_cum_full_lag2,Government_Type_State,1.0106167573286338,0.8115879820490015,1.2584541082223375,0.9248093735836354,0.7057746832717223,3010,33
velocity_index_cum_full_lag2,Prior_Grant_Count,1.002178885736024,0.9099299310715746,1.1037800656060581,0.9647628723674624,0.7057746832717223,3010,33
velocity_index_cum_full_lag2,Prior_Grant_Dollars_log,1.0018202154016265,0.9906129251670086,1.0131542992114257,0.7513691862605858,0.7057746832717223,3010,33
velocity_index_cum_full_lag2,Disaster_Year,1.0017740125089043,0.973443606624964,1.030928926245263,0.9036149115423687,0.7057746832717223,3010,33
velocity_index_cum_full_lag2,Population_log,0.9964093350435222,0.9439711583712204,1.0517604845840418,0.8962409878248445,0.7057746832717223,3010,33
lag0,Ratio_disbursed_to_obligated_lag0,1.065070584967001,0.8388165185193543,1.3523521841991188,0.6048678164210975,0.7335965541995693,3540,33
lag0,Ratio_expended_to_disbursed_lag0,1.0001040253131597,0.9776253517508576,1.0230995540942995,0.9928442651293033,0.7335965541995693,3540,33
lag0,Government_Type_State,1.0087856743068164,0.8227116350430017,1.236944384083577,0.9329886449020749,0.7335965541995693,3540,33
lag0,Prior_Grant_Count,1.0018480119836337,0.9192911110006543,1.0918189321150138,0.9664355391149709,0.7335965541995693,3540,33
lag0,Prior_Grant_Dollars_log,1.0015454878900436,0.9912248482859346,1.0119735860612198,0.7701219615666467,0.7335965541995693,3540,33
lag0,Disaster_Year,1.001426075900203,0.9760004823571128,1.0275140265001843,0.9135128710996658,0.7335965541995693,3540,33
lag0,Population_log,0.9969278520313672,0.9479870016452117,1.0483953265509371,0.9046379232712372,0.7335965541995693,3540,33
lag2,Ratio_disbursed_to_obligated_lag2,1.0713795616598587,0.8371244725165585,1.3711869654124418,0.5838908148304116,0.7152678058587019,3244,33
lag2,Ratio_expended_to_disbursed_lag2,1.000125830996906,0.9773396312935887,1.023443279899882,0.9914623971344025,0.7152678058587019,3244,33
lag2,Government_Type_State,1.0093510875904503,0.8162798863125087,1.2480885969423319,0.9315237626283634,0.7152678058587019,3244,33
lag2,Prior_Grant_Count,1.0019705370958527,0.9146760541888496,1.0975961955169662,0.9662364419293364,0.7152678058587019,3244,33
lag2,Prior_Grant_Dollars_log,1.0016757189164105,0.990900868222957,1.0125677331033975,0.7615597178774693,0.7152678058587019,3244,33
lag2,Disaster_Year,1.0015898893081252,0.9743262795413454,1.0296163897339408,0.9101692553959796,0.7152678058587019,3244,33
lag2,Population_log,0.9967043019751476,0.9458924117802422,1.0502457290106328,0.9015891942346573,0.7152678058587019,3244,33
