model,variable,HR,HR_Lower,HR_Upper,p_value,concordance,n_obs,n_events
velocity_pp_cum_full_lag1,Government_Type_State,1.0003215244544326,0.9432858938190974,1.0608058053699065,0.9914367309172478,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Log_Obligated,0.9996548171677856,0.9894808638983722,1.009933380166305,0.947259463187584,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Prior_Grant_Count,1.0002622575431166,0.9808330657642754,1.020076319598415,0.9790962498902216,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Prior_Grant_Dollars_log,1.0000139741514311,0.9978631797266918,1.0021694043987475,0.9898504556440754,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Disaster_Year,1.000232965107513,0.994719742184328,1.0057767450064086,0.9341677455029935,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Population_log,0.9997362119460433,0.9845846156359566,1.0151209734580824,0.9729890021026002,0.8666550933962919,80806,80
velocity_index_cum_only_lag1,Capacity_Velocity_Index_pp_cum_lag1_scaled,0.9991112114401786,0.9777945850373325,1.0208925556561033,0.9355925872029927,0.6407351686277876,80878,81
velocity_index_cum_full_lag1,Capacity_Velocity_Index_pp_cum_lag1_scaled,0.9991062934764805,0.9777906142591364,1.0208866510962051,0.9352342408885455,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Government_Type_State,1.0003195629538333,0.9432840472314288,1.0608037218111117,0.9914889614187821,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Log_Obligated,0.999654852921535,0.9894808967875677,1.0099334188400388,0.9472649319974327,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Prior_Grant_Count,1.000262235314446,0.980833032000612,1.020076309374976,0.9790980340302652,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Prior_Grant_Dollars_log,1.0000139045064806,0.9978631107940138,1.0021693340387747,0.9899010336568581,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Disaster_Year,1.0002327697736837,0.9947195500768834,1.0057765464163313,0.934222786414327,0.8665349544835825,80806,80
velocity_index_cum_full_lag1,Population_log,0.9997359594431158,0.9845843589015097,1.0151207253777093,0.9729631676282254,0.8665349544835825,80806,80
velocity_pp_cum_only_lag0,Disbursement_Velocity_pp_cum_lag0,0.9999999992404413,0.9999999799775591,1.0000000185033238,0.9383966843455261,0.6398982569108086,81021,88
velocity_pp_cum_only_lag0,Expenditure_Velocity_pp_cum_lag0,0.9999999991678916,0.999999978932268,1.0000000194035155,0.9357623748949764,0.6398982569108086,81021,88
velocity_pp_cum_full_lag0,Disbursement_Velocity_pp_cum_lag0,0.9999999992362676,0.9999999799739745,1.0000000184985611,0.9380569733173715,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Expenditure_Velocity_pp_cum_lag0,0.9999999991632835,0.9999999789283441,1.0000000193982232,0.9354052399703617,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Government_Type_State,1.00013846510574,0.9432567208490179,1.0604503814017079,0.996302237522439,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Log_Obligated,1.0000409434155575,0.9898932900826769,1.0102926229795441,0.9937222188544238,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Prior_Grant_Count,1.0003344676155994,0.9809403129485931,1.020112063793045,0.973292916996159,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Prior_Grant_Dollars_log,1.0000417410579803,0.9978934647573506,1.0021946421920482,0.9696536211268014,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Disaster_Year,1.000094866800543,0.9945971131604169,1.0056230099267105,0.9730928984752216,0.6425183719775436,80945,87
velocity_pp_cum_full_lag0,Population_log,0.9999698724337006,0.9848566365828958,1.0153150302611644,0.9969061992508811,0.6425183719775436,80945,87
velocity_index_cum_only_lag0,Capacity_Velocity_Index_pp_cum_lag0_scaled,0.999115136633624,0.9778040648393205,1.0208906795805366,0.9358594307510706,0.6393858588395384,81021,88
velocity_index_cum_full_lag0,Capacity_Velocity_Index_pp_cum_lag0_scaled,0.9991101981321227,0.9777999849267174,1.0208848470031653,0.9354997765149204,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Government_Type_State,1.0001365138107363,0.9432548839654065,1.0604483085763465,0.9963543434375837,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Log_Obligated,1.0000409770825354,0.9898933209232662,1.0102926595276176,0.9937170585152348,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Prior_Grant_Count,1.000334446550576,0.9809402804622361,1.0201120546136757,0.9732946145627868,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Prior_Grant_Dollars_log,1.0000416719133414,0.9978933963219087,1.0021945723354762,0.9697038571783037,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Disaster_Year,1.0000946751634183,0.9945969246258102,1.0056228151585296,0.9731472194244947,0.6436643328171059,80945,87
velocity_index_cum_full_lag0,Population_log,0.9999696213874509,0.984856381413782,1.015314783524404,0.9968804206893856,0.6436643328171059,80945,87
velocity_pp_cum_only_lag2,Disbursement_Velocity_pp_cum_lag2,0.999999999143154,0.9999999783940667,1.0000000198922416,0.9354901601170715,0.6451258041415169,80735,78
velocity_pp_cum_only_lag2,Expenditure_Velocity_pp_cum_lag2,0.9999999990669791,0.9999999773332888,1.0000000208006699,0.9329433592101102,0.6451258041415169,80735,78
velocity_pp_cum_full_lag2,Disbursement_Velocity_pp_cum_lag2,0.9999999991388308,0.9999999783904635,1.0000000198871983,0.9351631477317811,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Expenditure_Velocity_pp_cum_lag2,0.9999999990622357,0.9999999773293731,1.0000000207950988,0.9326006975782286,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Government_Type_State,1.000138819883495,0.9429925137772658,1.0607482503028813,0.9963104376119596,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Log_Obligated,0.9996273665757299,0.989425969076859,1.0099339447694509,0.9432266064087447,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Prior_Grant_Count,1.0003328047880693,0.980872493867476,1.0201792043221103,0.9735168635865712,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Prior_Grant_Dollars_log,1.0000249922729887,0.9978720689372251,1.0021825605718029,0.9818668417930124,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Disaster_Year,1.0001603624910935,0.994634216651794,1.005717211364057,0.9547648549912053,0.8607722070747746,80667,77
velocity_pp_cum_full_lag2,Population_log,0.9996331473672844,0.9844476865832116,1.0150528493633253,0.9625285396431166,0.8607722070747746,80667,77
velocity_index_cum_only_lag2,Capacity_Velocity_Index_pp_cum_lag2_scaled,0.9990715985183362,0.9777594617362938,1.0208482740668046,0.9327157114226117,0.6450349338933989,80735,78
velocity_index_cum_full_lag2,Capacity_Velocity_Index_pp_cum_lag2_scaled,0.9990668280164694,0.9777556560219517,1.0208424985275466,0.9323678817078291,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Government_Type_State,1.0001366867377084,0.9429905056516936,1.060745984358983,0.996367128001896,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Log_Obligated,0.9996274059157328,0.989426005288482,1.0099339872984938,0.9432326063599433,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Prior_Grant_Count,1.0003327805025308,0.9808724570294136,1.0201791931016748,0.9735188129842363,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Prior_Grant_Dollars_log,1.0000249167079498,0.9978719941385209,1.002182484237471,0.9819216528970491,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Disaster_Year,1.0001601495172427,0.9946340071971658,1.005716994838344,0.954824842514149,0.8606004249036363,80667,77
velocity_index_cum_full_lag2,Population_log,0.999632872472888,0.9844474070550457,1.0150525793121652,0.9625004985105144,0.8606004249036363,80667,77
lag0,Ratio_disbursed_to_obligated_lag0,0.9999999999999989,0.9999999857865083,1.0000000142134895,0.9999998719220464,0.4911606026871216,40346,37
lag0,Ratio_expended_to_disbursed_lag0,0.9999999999999789,0.999999957297534,1.0000000427024256,0.9999992264229083,0.4911606026871216,40346,37
lag0,Government_Type_State,0.9981077096317984,0.8971494735004752,1.1104270018009508,0.9722289346652252,0.4911606026871216,40346,37
lag0,Log_Obligated,1.0006765575947791,0.9839257654106495,1.0177125227550212,0.9374098887095681,0.4911606026871216,40346,37
lag0,Prior_Grant_Count,0.9987409082708848,0.9687818381441274,1.0296264469249419,0.935378164254653,0.4911606026871216,40346,37
lag0,Prior_Grant_Dollars_log,0.9999528999090045,0.996761446918378,1.0031545713648644,0.9769609342648987,0.4911606026871216,40346,37
lag0,Disaster_Year,0.9995442376237156,0.9896664606359574,1.0095206038656324,0.928313719520435,0.4911606026871216,40346,37
lag0,Population_log,0.9984844875432655,0.9766821819840151,1.020773482157018,0.8928905162786758,0.4911606026871216,40346,37
lag2,Ratio_disbursed_to_obligated_lag2,0.9999999999999907,0.9999999857864992,1.0000000142134824,0.9999989780964195,0.8269777187540416,40104,27
lag2,Ratio_expended_to_disbursed_lag2,0.9999999998488607,0.9999999572042814,1.0000000424934419,0.9944574932694463,0.8269777187540416,40104,27
lag2,Government_Type_State,1.0034023174394067,0.9003814776522479,1.1182107091630245,0.9509997799486294,0.8269777187540416,40104,27
lag2,Log_Obligated,0.9998694621901028,0.9828728860480245,1.0171599558922788,0.9880928209101074,0.8269777187540416,40104,27
lag2,Prior_Grant_Count,1.0005815655645929,0.970345520470157,1.0317597682757402,0.9703755533553389,0.8269777187540416,40104,27
lag2,Prior_Grant_Dollars_log,1.0000547723694102,0.996848806351806,1.0032710490961616,0.9733294065068685,0.8269777187540416,40104,27
lag2,Disaster_Year,1.0004590830124103,0.9904373975218842,1.0105821723678572,0.9287992927966933,0.8269777187540416,40104,27
lag2,Population_log,0.999107883683998,0.9770339526317505,1.021680526608834,0.937589423827789,0.8269777187540416,40104,27
