Grantee,Ratio_disbursed_to_obligated,Ratio_expended_to_disbursed,Timeliness,Duration_of_completion,Ratio_obligated_funds_fully_expended,Quarter_by_quarter_variance_expended,Num_Disaster,Num_Program,Ratio_Program_Completed,Average_Duration_Program_Completion,E_TOTPOP,avg_employment,avg_payroll,SPL_THEME1,SPL_THEME2,SPL_THEME3,SPL_THEME4,SPL_THEMES
"Orange County, TX",0.244855411992083,1.0083592027528223,0.025989571381030932,59.307565789473685,0.4698221788816671,0.28961813069467657,4.0,144.0,0.9305555555555556,67.72530439905735,8.351433333333333,0.0,0.0,2.0307333333333335,2.5347,0.8421,2.66935,8.076883333333333
"Orleans Parish, LA",0.6075445852184171,1.217900869321961,0.025896285025595638,84.08552631578948,0.7317729847072798,0.22063163304385952,5.0,217.0,0.9861751152073732,68.23150446871898,36.79971666666667,3.1967422260141745,63297.9303038008,3.02085,1.7455833333333333,1.4580833333333334,3.1666833333333333,9.3912
"Osceola County, FL",0.36966686230409285,1.0,0.11127379209370425,8.986842105263158,0.383048821447231,0.4868421043826316,2.0,5.0,1.0,6.592105263157895,0.0,0.0,0.0,2.9860333333333333,2.4414333333333333,1.5997166666666667,2.6789666666666663,9.706116666666667
"Ouachita Parish, LA",0.3376645099411525,1.0,0.02752631040477835,76.60197368421052,0.5146559144459872,0.3246239477024299,2.0,21.0,1.0,33.02506265664161,15.570483333333332,3.8519612015749223,35196.651224943475,2.9482666666666666,2.2514499999999997,1.0056833333333335,3.52765,9.733033333333333
"Owen County, IN",0.9338373186443767,1.1569732972219036,0.041632429471377706,24.019736842105264,0.9999999999999999,0.2838786357276024,1.0,8.0,1.0,14.636513157894738,0.0,0.0,0.0,2.460433333333333,1.8288,0.25215,1.9811833333333333,6.52255
PA,0.41662422652218917,0.9689033875084038,0.04261186028042216,84.10745614035088,0.7232341403728878,0.30308865556114045,3.0,29.0,0.9310344827586207,38.254576659038904,1278.84475,3.284342248586398,50312.186485515624,0.5597209573527603,1.7949461214965872,0.9417656080583532,2.655066878540063,5.946640873054659
"Palm Beach County, FL",0.06197666990115904,1.0,0.11046511627906976,9.05263157894737,0.006793526604749446,0.42491829279939874,1.0,12.0,1.0,3.504385964912281,141.3387666666667,0.11084479535338615,1970.4197148153899,2.15495,1.9986666666666668,1.4704,2.8138,8.437816666666667
"Panola County, TX",0.602783737591469,0.9089270967641055,0.018500486854917234,54.05263157894737,1.0000000000000002,0.25013334042938673,1.0,6.0,1.0,55.57127192982457,2.3397666666666668,0.0,0.0,2.0899,2.4106666666666667,1.1387333333333334,2.6260333333333334,8.265333333333333
"Parke County, IN",0.8081760379629629,1.0,0.041632429471377706,24.019736842105264,1.0,0.29588984036067945,1.0,6.0,1.0,15.012061403508772,0.0,0.0,0.0,2.50005,1.6746666666666667,0.38553333333333334,3.1475333333333335,7.70775
"Pasco County, FL",0.3990758912404642,1.0000997612723015,0.06342872843765233,22.01315789473684,0.6725731794262764,0.3387023963004751,3.0,5.0,1.0,16.22368421052632,0.0,0.0,0.0,2.2837,2.291916666666667,1.133,2.695683333333333,8.4043
"Pearl River County, MS",0.533322501798237,1.0052198155209153,0.012809708410584862,78.06578947368422,0.9999999999999998,0.31064600096398964,1.0,13.0,1.0,45.97064777327935,0.0,0.0,0.0,3.0050000000000003,2.5431833333333334,0.6990500000000001,2.5665333333333336,8.813799999999999
"Pemiscot County, MO",0.5326069328053228,1.0,0.023802067021609773,42.01315789473684,1.0,0.2421395913866635,1.0,1.0,1.0,42.01315789473684,1.7185333333333332,9.940647063387384,100746.95476763132,3.9656000000000002,3.089166666666667,0.8470666666666666,2.698116666666667,10.599933333333334
"Peoria County, IL",0.56827837068611,1.0,0.037018996590355575,27.013157894736842,1.0,0.3267461529643027,1.0,1.0,1.0,35.99342105263158,18.431383333333333,0.0,0.0,1.9972666666666665,2.14195,1.0918666666666665,2.8631166666666665,8.094216666666666
"Perry County, AR",0.4756254616152044,0.09090909090909088,0.012809708410584862,78.06578947368422,1.0,0.2763853991962833,1.0,1.0,1.0,78.06578947368422,0.0,0.0,0.0,2.2227166666666665,2.1152666666666664,0.30598333333333333,2.646933333333333,7.290900000000001
"Perry County, IN",0.9371854621358223,1.0183503132054084,0.01513040015926737,66.09210526315789,0.9999999999999999,0.1819053430192441,1.0,13.0,1.0,19.632085020242915,0.0,0.0,0.0,1.6015166666666667,1.5757,0.22493333333333332,2.9559833333333336,6.358149999999999
"Perry County, TN",1.0,0.25,0.08301474604041506,12.046052631578949,1.0,0.4330127018922193,1.0,2.0,1.0,9.036184210526317,0.0,0.0,0.0,3.4651833333333335,2.0902499999999997,0.27713333333333334,2.4494000000000002,8.281966666666667
"Philadelphia County, PA",0.002299322251551687,19.780067598315423,0.11168258633357825,8.953947368421053,0.09096149913200638,0.4714045207910317,1.0,4.0,0.5,0.0,156.03448333333333,1.4248987056173161,46118.97434210323,3.363666666666667,2.283583333333333,1.567,3.3455,10.55975
"Phillips County, AR",0.5955105431715991,0.06277528301986195,0.012809708410584862,78.06578947368422,1.0,0.2290614236454256,1.0,5.0,1.0,73.86842105263159,1.9457666666666666,0.0,0.0,3.896266666666667,3.1207999999999996,1.1159166666666667,2.762283333333333,10.895249999999999
"Pike County, IL",0.4956508215867952,1.0115290286806315,0.049963485518930977,22.523026315789473,1.0,0.3748533622929763,2.0,5.0,1.0,16.815789473684212,1.5829833333333334,0.0,0.0,2.0071333333333334,2.3602833333333333,0.24385,1.9768666666666668,6.58815
"Pike County, IN",0.7968773193963762,0.9998207555948166,0.01848923488626688,54.08552631578947,1.0,0.24308924512442426,1.0,9.0,1.0,13.361842105263158,0.0,0.0,0.0,1.4388333333333334,1.7214,0.04,1.8279166666666669,5.0281666666666665
"Pike County, MO",0.3570992,1.0,0.037018996590355575,27.013157894736842,1.0,0.39800098794651256,1.0,2.0,1.0,25.5,0.0,0.0,0.0,2.4737833333333334,2.10615,0.6557000000000001,3.133383333333333,8.369016666666667
"Pike County, MS",0.756343320959873,1.0616359564955675,0.011102183916441457,90.07236842105263,1.0000000000000002,0.31022081013710884,1.0,8.0,1.0,37.14473684210526,0.0,0.0,0.0,3.729416666666667,2.8481,1.28315,3.3451,11.205783333333335
"Pinellas County, FL",0.022434795591597508,1.0,0.055353241077931534,18.065789473684212,0.0020195811025498565,0.5,1.0,4.0,1.0,3.0,94.52698333333333,0.041434377027088735,1368.6012759319692,1.8089666666666666,1.932483333333333,1.17695,3.12495,8.043333333333333
"Pitt County, NC",0.25,1.0,0.04616360667372617,22.555921052631582,1.0,0.36324157862838946,2.0,4.0,1.0,22.55592105263158,17.2917,2.133329220891462,28264.986477134502,3.025233333333333,1.7887666666666666,1.3020833333333333,3.651566666666666,9.767633333333334
"Plaquemines Parish, LA",0.4521680254717607,0.9743791386537664,0.0183107219624647,87.10526315789474,0.801293201652209,0.3090947843226218,5.0,71.0,0.9859154929577465,54.24953007518798,0.0,0.0,0.0,1.9568666666666665,2.288866666666667,1.1952166666666668,2.6599666666666666,8.100916666666667
"Platte County, NE",0.23465571723108836,1.0,0.06663743971942131,15.006578947368421,0.2294497257414205,0.42556832490068386,1.0,2.0,1.0,10.483552631578949,3.2899166666666666,2.573520099293295,22626.773727804655,1.1026833333333332,2.02985,1.1533833333333334,2.3377833333333333,6.6236999999999995
"Poinsett County, AR",0.66529908921627,0.1,0.015145476285372658,66.02631578947368,1.0,0.28747978728803447,1.0,1.0,1.0,66.02631578947368,0.0,0.0,0.0,3.397933333333333,2.794783333333333,0.5560999999999999,2.6063666666666667,9.355183333333333
"Pointe Coupee Parish, LA",0.6253313746005276,1.000000004488689,0.006282030087617787,159.1842105263158,1.0000000000000002,0.1912950013389655,1.0,16.0,1.0,66.46833881578948,0.0,0.0,0.0,2.843833333333333,2.628883333333333,1.0777666666666665,2.5130166666666667,9.0635
"Polk County, FL",0.024649058114277436,0.9981621602699134,0.08347062053816584,11.980263157894738,0.03668274361422994,0.41225245429918395,1.0,8.0,0.875,3.8646616541353387,65.92941666666667,0.18084608549411188,2553.0975288354707,2.9570833333333333,2.5747,1.4054,3.4335999999999998,10.370766666666666
"Polk County, TX",0.2629220123825193,0.9423392354156613,0.02538493471168538,55.083333333333336,0.544629457172667,0.3112886749259172,3.0,46.0,0.8695652173913043,69.47450657894737,4.7743,0.0,0.0,3.344666666666667,2.665366666666667,1.23995,3.3248833333333336,10.574866666666667
"Posey County, IN",0.507235264308507,1.0,0.047633970542149795,20.99342105263158,0.9999999999999999,0.31348913615974483,1.0,2.0,1.0,18.016447368421055,0.0,0.0,0.0,0.7197666666666667,1.4401333333333335,0.1819666666666667,1.3526999999999998,3.6945666666666668
"Pottawattamie County, IA",0.5315885382132325,1.0,0.033289531318440646,30.039473684210527,1.0,0.300333775463893,1.0,3.0,1.0,23.0219298245614,0.0,0.0,0.0,1.3938,2.3243666666666667,0.8683666666666666,2.72535,7.3119000000000005
"Pulaski County, AR",0.7448459283109434,0.12359811281337152,0.007398033680521755,135.17105263157896,0.9235593495511462,0.22402330516481753,1.0,10.0,1.0,76.57565789473685,39.04135,1.101898572747542,25947.784321284093,1.98975,2.2901000000000002,1.3459166666666667,2.8145000000000002,8.440283333333333
"Pulaski County, IN",0.7082965073674967,0.9931421425634804,0.03325311747976373,30.072368421052634,1.0,0.33206881660924054,1.0,7.0,1.0,15.025375939849626,0.0,0.0,0.0,2.1603833333333333,2.1830666666666665,0.23363333333333333,1.8449,6.421983333333333
"Putnam County, FL",0.22923947051381569,0.9906900347061562,0.06320586328119134,37.52302631578948,0.385137123590388,0.3770024726896525,2.0,5.0,0.8,18.008223684210527,0.0,0.0,0.0,3.7919666666666667,2.6578,1.1716333333333333,3.3417499999999998,10.963149999999999
"Putnam County, IN",0.6722104853033586,1.1064004719572489,0.013314646110721794,75.10526315789474,1.0,0.20350253779551572,1.0,12.0,1.0,30.765899122807024,0.0,0.0,0.0,1.51955,1.3799166666666665,0.5316333333333333,2.6932833333333335,6.1244000000000005
"Queens County, NY",0.4466898687264829,0.8025958338526262,0.022868779794909082,98.35361842105263,0.26550536555981014,0.29808631286096876,4.0,337.0,0.9525222551928784,25.38626930101279,228.66828333333333,3.976689919070647,89769.60998105246,2.5193666666666665,1.3335333333333335,1.6377499999999998,3.226316666666667,8.716949999999999
RI,0.6687234536976336,0.9681175621090223,0.01447481192267403,69.08552631578948,1.0000000000000002,0.24267226552455368,1.0,91.0,1.0,20.42982456140351,106.2131833333333,0.11068060330506366,3306.314829472637,1.8967414702533956,1.7418085432623045,1.1382050259523921,2.8419969813539843,7.618743988860665
"Ralls County, MO",0.4828434896569779,1.0,0.041689522764673616,23.986842105263158,1.0,0.41754505287024823,1.0,1.0,1.0,23.986842105263158,0.0,0.0,0.0,1.6755666666666666,1.7491,0.21355000000000002,1.4714,5.109616666666667
"Randolph County, AR",0.655352784689439,0.0666666666666667,0.011479495506381693,87.11184210526316,1.0,0.2290614236454256,1.0,3.0,1.0,80.08333333333334,0.0,0.0,0.0,2.75545,2.7914333333333334,0.3365833333333333,2.4229,8.306366666666667
"Randolph County, IL",0.6207483997962162,0.8961047071723169,0.027252315551462514,51.00986842105263,0.6838741964428628,0.38316423120490445,2.0,3.0,1.0,22.989035087719298,3.2420666666666667,0.0,0.0,1.9037833333333332,1.8411,0.6359666666666667,2.549916666666667,6.930783333333333
"Randolph County, IN",0.8715502845055381,1.0746153677536856,0.013320480238366489,75.07236842105263,1.0,0.37059114200987275,1.0,10.0,1.0,14.421052631578949,0.0,0.0,0.0,2.2357833333333335,2.6235833333333334,0.5418333333333333,1.8647166666666666,7.265899999999999
"Rankin County, MS",0.4695811613084041,1.0066932222034675,0.011897307451471509,84.05263157894737,0.9999999999999998,0.22910762935080944,1.0,4.0,1.0,43.55098684210526,0.0,0.0,0.0,1.2738666666666667,1.9001000000000001,0.9284500000000001,2.61555,6.717966666666666
"Rapides Parish, LA",0.23324849331249495,0.9942183212755898,0.04055477128303662,56.05921052631579,0.3696508527636153,0.28917124035144237,3.0,22.0,0.9545454545454546,70.23214285714286,13.113833333333334,0.0,0.0,2.8157333333333336,2.7588666666666666,1.1412,3.4152833333333334,10.131083333333335
"Refugio County, TX",0.365287097893965,1.0088049332418292,0.01743779649967868,62.08991228070175,0.673442468522771,0.2713020740564032,3.0,18.0,0.8333333333333334,52.66008771929826,0.0,0.0,0.0,2.9850666666666665,3.234883333333333,1.4728666666666665,2.78485,10.477683333333333
"Reynolds County, MO",0.2793334029881935,0.6666666666666666,0.04770872567482736,20.960526315789476,1.0,0.4328489378675674,1.0,1.0,1.0,20.960526315789476,0.0,0.0,0.0,3.3720166666666667,2.1842666666666664,0.1838,2.491816666666667,8.231883333333334
"Richland County, SC",0.34342426701829265,0.8667748923708618,0.014689144220571732,76.58552631578948,0.3971813465282014,0.25897105291844696,2.0,28.0,0.7857142857142857,68.41849415204678,40.11885,0.7729440638372069,21001.699962524253,2.2609,1.80145,1.3513000000000002,3.125083333333333,8.538733333333333
"Richland Parish, LA",0.23820517230924718,1.0,0.06543801484391171,16.503289473684212,0.5086177417931522,0.4333408438341162,2.0,2.0,1.0,24.019736842105264,0.0,0.0,0.0,3.480583333333333,2.3592166666666667,0.8573166666666667,3.3251333333333335,10.022233333333334
"Ripley County, IN",0.8795603429583272,0.9721912189150448,0.010406682185403257,96.0921052631579,1.0,0.29974320036273483,1.0,11.0,1.0,20.999401913875598,0.0,0.0,0.0,1.6391333333333333,1.9322333333333332,0.3284333333333333,2.5862666666666665,6.486066666666667
"Ripley County, MO",0.3373217103964462,0.9642581315347731,0.023002406575368135,43.526315789473685,0.5461959838434326,0.31248958989430503,2.0,15.0,1.0,17.605263157894736,0.0,0.0,0.0,3.58155,2.4854499999999997,0.23941666666666664,2.1448,8.4512
"Roane County, WV",0.025268880332200833,0.5,0.055454213790587376,18.032894736842106,0.07518342242355606,0.4714045207910317,1.0,2.0,1.0,18.032894736842106,1.4406833333333333,4.396062053886466,56669.635936650426,3.4773833333333335,2.1473833333333334,0.09995,2.252666666666667,7.977366666666666
"Robertson County, TX",0.28975736895689436,1.033778079022933,0.04717216499277664,25.549342105263158,0.5008722891310452,0.35667111923144784,2.0,14.0,0.8571428571428571,32.54495614035088,1.6758833333333332,7.526797860463218,57755.77896338511,2.81425,2.8036499999999998,1.3743333333333334,2.8813999999999997,9.873616666666667
"Robeson County, NC",0.15129661747112916,0.9998703689558364,0.04459593939150863,22.523026315789473,0.5411785223114884,0.39686456416829347,2.0,13.0,1.0,15.269736842105269,13.064466666666668,5.635302542434865,67269.22730187565,3.93365,2.7475833333333335,1.52185,3.7145666666666664,11.91765
"Rock Island County, IL",0.6727737713972723,0.9984134036756404,0.027047174638141755,39.05263157894737,0.9841340367564037,0.35920355437067836,2.0,11.0,1.0,32.485645933014354,14.54865,0.0,0.0,1.9907666666666666,2.34235,1.2073833333333333,2.991533333333333,8.53205
"Rockland County, NY",0.8591865715718574,0.9786727591398837,0.010406682185403257,96.0921052631579,0.9945096764899984,0.3847316855534202,1.0,4.0,0.75,28.04385964912281,0.0,0.0,0.0,1.7731833333333336,1.8083500000000001,1.4087833333333333,3.3545,8.344816666666667
"Rogers County, OK",0.84093074438113,0.9922371629430335,0.1668496158068057,5.993421052631579,1.0,0.3484970103885758,1.0,2.0,1.0,24.003289473684212,0.0,0.0,0.0,1.1933833333333335,2.1002,0.9946166666666666,2.1182,6.406416666666666
"Rush County, IN",0.8258463710126666,0.9959861951826319,0.0092508064025318,108.09868421052632,1.0000000000000002,0.2440560796184874,1.0,8.0,1.0,22.893092105263158,0.0,0.0,0.0,2.306,2.0818666666666665,0.15448333333333333,1.5711166666666667,6.113466666666667
"Rusk County, TX",0.28302304372642184,1.0237087099933448,0.10052997537224459,18.0,0.5,0.4049164341627331,2.0,8.0,1.0,40.166940789473685,5.3285,2.1626742092163878,17171.161202502106,2.5138166666666666,2.22965,1.3229833333333334,3.0087500000000005,9.075183333333333
SC,0.40740856242488127,0.9984805235144074,0.0202020854468134,49.54605263157895,0.6034661711788296,0.28383483569535606,2.0,67.0,0.8059701492537313,23.8125,487.72496666666666,0.26478360938449375,4694.446391222442,2.423529850133784,2.0979207330230283,1.172513793248647,2.8851512385347564,8.579116339848513
"Sabine County, TX",0.4560819353067038,1.0803851346169637,0.02163725793848517,47.05701754385965,0.7268372028195821,0.29719599666827595,3.0,27.0,0.8148148148148148,69.91836124401915,0.0,0.0,0.0,3.286966666666667,2.302416666666667,0.6281,1.9745666666666668,8.192066666666667
"Sabine Parish, LA",0.6721115671332614,1.0037423682632483,0.037018996590355575,27.013157894736842,1.0000000000000002,0.3507705928258067,1.0,3.0,1.0,72.07894736842105,0.0,0.0,0.0,3.1322166666666664,2.7558333333333334,0.8924166666666666,2.9369,9.717366666666667
"Saline County, AR",0.6506552497238189,0.12821620435277803,0.007237750583305557,138.16447368421052,0.3841338818909064,0.2178775282785852,1.0,6.0,1.0,75.57675438596492,0.0,0.0,0.0,1.0753000000000001,2.3294833333333336,0.8158833333333333,2.2006166666666664,6.421283333333332
"San Augustine County, TX",0.42886532042097747,0.9741440479802337,0.018549045790457123,58.57565789473685,0.6925767700983605,0.255781478131665,2.0,22.0,0.9090909090909091,69.70723684210527,0.8472666666666666,0.0,0.0,3.72005,2.542683333333333,0.9410333333333334,3.1731166666666666,10.376883333333334
"San Jacinto County, TX",0.3234809069606666,0.9998729397983682,0.03976053085028346,47.453947368421055,0.5398391394450327,0.3054492153854248,5.0,50.0,0.92,71.18935926773456,0.0,0.0,0.0,3.117183333333333,2.5765833333333332,1.1232666666666666,2.2432166666666666,9.060266666666665
"San Patricio County, TX",0.25764779878962857,1.0256473843787903,0.016440314020856977,68.08771929824562,0.5759601168823695,0.2880132008229218,3.0,21.0,0.7142857142857143,53.48026315789473,6.687866666666667,1.9984471977980076,19347.736063724136,2.7281,2.7801833333333335,1.5331333333333335,2.8382166666666664,9.879633333333333
"Santa Barbara County, CA",0.267388377996644,0.8877441840786435,0.030378708869856625,34.54605263157895,0.2640698370694464,0.378928000570313,2.0,5.0,0.6,3.9978070175438596,43.68078333333333,1.4473692410634171,33286.208618816745,2.471033333333333,1.6204833333333333,1.55755,3.5071999999999997,9.156283333333333
"Sarasota County, FL",0.010867139899785149,0.875813594308935,0.20840197693574958,7.490131578947369,0.005912904048841235,0.42849988300034625,2.0,11.0,0.8181818181818182,4.126644736842105,40.67428333333333,0.8053136495883081,26271.694194980697,1.3061666666666667,1.7884,1.0310333333333332,2.4107333333333334,6.536333333333332
"Sauk County, WI",0.38744119003858984,0.7047399508287993,0.08347062053816584,11.980263157894738,1.0,0.3905922830054035,1.0,1.0,1.0,11.980263157894738,6.33945,0.0,0.0,1.1506999999999998,1.8750333333333333,0.6679166666666667,2.2802666666666664,5.973916666666667
"Schenectady County, NY",0.9140514269394371,1.0788202216208884,0.01074129036817186,93.09868421052632,0.9961351781764485,0.22491493378488792,1.0,4.0,0.75,11.991228070175438,0.0,0.0,0.0,1.5679833333333333,1.6893166666666666,1.1004666666666667,2.7693499999999998,7.127133333333333
"Schoharie County, NY",0.977003536875354,0.9689450621599724,0.01697590302276076,79.57894736842105,0.9985902315909063,0.27680864909644143,2.0,32.0,0.96875,68.22920203735146,0.0,0.0,0.0,1.8117,1.71645,0.41031666666666666,2.934366666666667,6.872833333333333
"Schuylkill County, PA",0.4579490466042282,1.014291872643349,0.021082753585087377,58.559210526315795,1.0,0.36914028845951063,2.0,8.0,0.875,36.02631578947369,14.4938,0.0,0.0,2.0277333333333334,2.0936,0.5811833333333333,2.529033333333333,7.231566666666667
"Scott County, AR",0.4229525298613287,0.05555555555555555,0.011479495506381693,87.11184210526316,1.0,0.21295885499997996,1.0,4.0,1.0,83.35361842105264,1.0582166666666666,0.0,0.0,3.31725,2.8921499999999996,0.8986999999999999,2.6992833333333333,9.8074
"Scott County, IL",0.4597928494808401,0.989333500713656,0.0333077781564797,30.023026315789473,1.0,0.3882096876031406,2.0,7.0,1.0,23.169172932330827,0.5121833333333333,0.0,0.0,1.2420166666666665,2.054866666666667,0.1522,1.2093999999999998,4.6585
"Scott County, IN",0.8413971431471237,1.0051934964630835,0.036973972269520795,27.04605263157895,1.0,0.2964773739370445,1.0,7.0,1.0,16.31766917293233,0.0,0.0,0.0,2.7876,2.138516666666667,0.25443333333333334,2.5282666666666667,7.708816666666666
"Scott County, MS",0.40066808210391275,1.1745985827657024,0.06663743971942131,15.006578947368421,1.0,0.34062364024431785,1.0,1.0,1.0,15.006578947368421,0.0,0.0,0.0,3.650016666666667,3.100683333333333,1.4912833333333333,2.959766666666667,11.201716666666668
"Searcy County, AR",0.6697855765899097,0.4010811730282533,0.012809708410584862,78.06578947368422,1.0,0.33849165809400655,1.0,3.0,1.0,30.00657894736842,0.0,0.0,0.0,2.7123166666666667,2.0173833333333335,0.38365,2.2616,7.374949999999999
"Sebastian County, AR",0.7011205782195489,0.24359314364181972,0.011098130841121495,90.10526315789474,1.0,0.22951186288081937,1.0,5.0,1.0,57.6578947368421,0.0,0.0,0.0,2.6713500000000003,2.67655,1.26965,2.8275166666666665,9.445066666666667
"Sequoyah County, OK",0.08653715000000001,0.840004951485246,0.036973972269520795,27.04605263157895,0.0955,0.4101890297143713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4318666666666666,2.8028166666666667,1.0315833333333335,2.5251,9.79135
"Shannon County, MO",0.16281477056684523,0.9380599261183835,0.023212767442040764,43.54276315789474,0.46884897073970283,0.3680861770903431,2.0,4.0,0.75,17.035087719298247,0.0,0.0,0.0,3.268466666666667,2.2038333333333333,0.2479,2.17565,7.895833333333333
"Sharp County, AR",0.5287383709505311,0.15761999574610508,0.011479495506381693,87.11184210526316,1.0,0.2286033398538661,1.0,5.0,1.0,66.67105263157895,0.0,0.0,0.0,3.070933333333333,2.47185,0.41263333333333335,2.1918333333333333,8.14725
"Shasta County, CA",0.3337452286731868,1.0001334270425748,0.025606469002695417,39.05263157894737,0.27074069938971485,0.337797953174178,1.0,15.0,0.26666666666666666,16.544407894736842,0.0,0.0,0.0,2.3464,2.4307666666666665,0.9896166666666666,3.0499500000000004,8.81675
"Shelby County, IN",0.4855146514285714,0.9968241034654342,0.02562805597706963,39.01973684210527,1.0,0.37826182524949964,1.0,2.0,1.0,39.01973684210527,0.0,0.0,0.0,1.6160333333333332,1.9184,0.6525500000000001,2.1992499999999997,6.3862
"Shelby County, TN",0.6201361983672793,0.9392758275481818,0.011371671585356445,88.57565789473685,0.8799718066286796,0.2218737545676343,2.0,39.0,0.7948717948717948,36.7390350877193,93.26453333333333,0.09779729530925928,2369.7002766953196,2.845083333333333,2.3445833333333335,1.45555,2.923883333333334,9.5691
"Shelby County, TX",0.3471614572683382,0.9492030779623826,0.022053477928806325,46.55263157894737,0.5559691445989887,0.28362669971066745,2.0,17.0,1.0,76.18498452012383,2.5287333333333333,0.0,0.0,3.2620166666666663,2.9547333333333334,1.3899666666666668,2.73875,10.345466666666667
"Simpson County, MS",0.406079557037037,1.0,0.041689522764673616,23.986842105263158,1.0,0.36750612397696286,1.0,1.0,1.0,30.039473684210527,0.0,0.0,0.0,3.4909999999999997,2.518216666666667,1.0416666666666667,2.91675,9.96765
"Smith County, MS",0.3870620299783397,1.0439580808242193,0.015145476285372658,66.02631578947368,1.0000000000000002,0.3355450410700015,1.0,1.0,1.0,66.02631578947368,0.0,0.0,0.0,2.60345,2.6777166666666665,0.7196333333333333,2.2914499999999998,8.292233333333334
"Smith County, TX",0.31141496095299975,0.8917248410210967,0.17706196142798522,25.549342105263158,0.5000000000000001,0.23075154940057271,2.0,6.0,1.0,38.54824561403509,0.0,0.0,0.0,2.43575,2.2703166666666665,1.4003833333333333,3.0783833333333335,9.184849999999999
"Snyder County, PA",0.6989931155555555,0.9973180513467437,0.033289531318440646,30.039473684210527,1.0,0.308925173956879,1.0,2.0,1.0,61.569078947368425,0.0,0.0,0.0,1.7280499999999999,1.4372833333333332,0.4279,2.6658500000000003,6.259083333333334
"Somerset County, MD",0.8207344389868839,0.9459863669790962,0.008998875140607425,111.125,0.9703626020030893,0.2590653312154544,1.0,43.0,1.0,27.303855569155445,2.576916666666667,0.0,0.0,3.3266333333333336,1.7797333333333334,1.3270666666666666,3.4865333333333335,9.919983333333333
"Sonoma County, CA",0.279184887545062,1.0147546146231632,0.028279538640880744,39.05263157894737,0.498863285411898,0.31400596000529296,2.0,30.0,0.7333333333333333,12.834031100478471,49.16945,0.9921597784250983,20183.238402737505,1.5935499999999998,1.5872666666666666,1.3867,2.8529666666666667,7.420466666666667
"Spencer County, IN",0.806188428618041,1.1891260199707638,0.027757487216946677,36.026315789473685,0.9999999999999999,0.31564262705325136,1.0,17.0,1.0,11.660990712074305,0.0,0.0,0.0,1.1904000000000001,1.5274666666666665,0.4021166666666667,1.7281000000000002,4.848083333333333
"St. Clair County, IL",0.9932915921288015,0.9230769230769231,0.027706890266131972,36.0921052631579,1.0,0.26524609679296945,1.0,2.0,1.0,67.58881578947368,26.369183333333332,0.0,0.0,2.0176666666666665,2.199683333333333,1.0715833333333333,2.5096666666666665,7.7986
"St. Francis County, AR",0.5597750745856162,0.25033316127903443,0.011888002502737367,84.11842105263159,1.0,0.23467237629199011,1.0,4.0,1.0,45.047697368421055,0.0,0.0,0.0,3.7734166666666664,2.598716666666667,1.2849833333333334,3.74605,11.403149999999998
"St. Helena Parish, LA",0.285462011891553,1.0,0.18331143232588698,16.519736842105264,0.49999999999999994,0.3562668477390785,2.0,2.0,1.0,27.029605263157897,0.0,0.0,0.0,3.4951833333333333,2.8916166666666663,1.0481333333333334,3.030533333333333,10.465466666666666
"St. Joseph County, IN",0.5830863332631994,1.0,0.055353241077931534,18.065789473684212,1.0,0.32425584640608,1.0,4.0,1.0,11.264802631578949,0.0,0.0,0.0,2.1968833333333335,2.135216666666667,1.1157000000000001,2.8348333333333335,8.282633333333333
"St. Landry Parish, LA",0.7205882868511715,1.000238469841712,0.01448170731707317,69.05263157894737,1.0000000000000002,0.2570075862709572,1.0,8.0,1.0,52.92598684210527,0.0,0.0,0.0,3.354583333333333,2.4890166666666667,1.1696166666666665,3.1450333333333336,10.15825
"St. Martin Parish, LA",0.2924449393962361,1.0,0.17946990116801437,21.026315789473685,0.5,0.2721980509940359,2.0,4.0,1.0,33.02467105263158,5.285733333333334,0.0,0.0,2.800316666666667,2.4170166666666666,1.2170333333333334,2.6746499999999997,9.109
"St. Mary Parish, LA",0.45297085459021513,1.0,0.010185886477046015,105.12171052631578,1.0,0.3535585903336651,2.0,3.0,1.0,85.07236842105263,5.2008833333333335,0.0,0.0,3.2488333333333332,2.6933000000000002,1.3480333333333334,3.1614,10.45155
"St. Tammany Parish, LA",0.4301559999369616,0.9943636347801772,0.02508402150563732,48.06578947368421,0.6744920833433032,0.30135122720596824,3.0,15.0,0.9333333333333333,42.91541353383458,24.861416666666667,0.0,0.0,1.5144166666666667,2.3279833333333335,0.9833333333333334,1.78265,6.608383333333333
"Starke County, IN",0.9255583043969862,0.9965705900226729,0.036973972269520795,27.04605263157895,1.0000000000000002,0.3320195276947646,1.0,8.0,1.0,12.013157894736842,0.0,0.0,0.0,2.7321333333333335,2.0776833333333333,0.42975,1.55795,6.797533333333334
"Starr County, TX",0.33658695816852985,0.8792608210722501,0.0889738733239636,48.04934210526316,0.477097526510096,0.2733739183755902,2.0,27.0,1.0,76.0129142300195,6.3113166666666665,0.0,0.0,4.15625,2.9025166666666666,1.6660166666666667,2.7298833333333334,11.454649999999999
"Stone County, AR",0.5686064500052391,0.44480180500821953,0.011479495506381693,87.11184210526316,1.0,0.29686528351625924,1.0,3.0,1.0,45.05043859649123,0.0,0.0,0.0,3.1786999999999996,2.2678833333333333,0.27081666666666665,2.4366833333333333,8.1541
